mandt,periv,bdatj,bumon,butag,poper,reljr,operation_flag,is_deleted,recordstamp
800,WK,1998,04,18,016,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1992,04,19,016,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1993,04,19,016,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1997,04,19,016,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1994,04,19,016,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1995,04,19,016,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1991,04,21,016,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1999,04,24,017,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1998,04,25,017,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1994,04,26,017,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1995,04,26,017,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1997,04,26,017,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1992,04,26,017,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1993,04,26,017,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1991,04,28,017,0,L,False,2021-12-23 14:58:49.850096+00:00
000,Z9,2007,04,30,004,0,L,False,2022-01-31 20:43:46.193534+00:00
000,Z9,2008,04,30,004,0,L,False,2022-01-31 20:43:46.193534+00:00
000,Z9,2009,04,30,007,0,L,False,2022-01-31 20:43:46.193534+00:00
000,Z9,2010,04,30,007,0,L,False,2022-01-31 20:43:46.193534+00:00
000,Z9,2011,04,30,007,0,L,False,2022-01-31 20:43:46.193534+00:00
800,PS,0000,05,31,011,0,L,False,2021-12-23 14:58:49.850096+00:00
100,24,,05,15,009,0,I,False,2022-04-21 15:05:23.395339+00:00
100,24,,05,31,010,0,I,False,2022-04-21 15:05:23.395339+00:00
000,24,,05,15,009,0,L,False,2022-01-31 20:43:46.193534+00:00
001,24,,05,15,009,0,L,False,2022-01-31 20:43:46.193534+00:00
050,24,,05,15,009,0,L,False,2022-01-31 20:43:46.193534+00:00
100,24,,05,15,009,0,L,False,2022-01-31 20:43:46.193534+00:00
200,24,,05,15,009,0,L,False,2022-01-31 20:43:46.193534+00:00
250,24,,05,15,009,0,L,False,2022-01-31 20:43:46.193534+00:00
000,24,,05,31,010,0,L,False,2022-01-31 20:43:46.193534+00:00
001,24,,05,31,010,0,L,False,2022-01-31 20:43:46.193534+00:00
050,24,,05,31,010,0,L,False,2022-01-31 20:43:46.193534+00:00
100,24,,05,31,010,0,L,False,2022-01-31 20:43:46.193534+00:00
200,24,,05,31,010,0,L,False,2022-01-31 20:43:46.193534+00:00
250,24,,05,31,010,0,L,False,2022-01-31 20:43:46.193534+00:00
800,24,0000,05,15,009,0,L,False,2021-12-23 14:58:49.850096+00:00
800,24,0000,05,31,010,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AA,1997,05,31,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AA,1996,05,31,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AA,1998,05,31,008,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1993,05,31,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1992,05,31,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1994,05,31,008,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1997,05,31,008,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1995,05,31,008,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1996,05,31,008,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1998,05,31,008,0,L,False,2021-12-23 14:58:49.850096+00:00
100,DL,,05,01,122,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,02,123,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,03,124,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,04,125,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,05,126,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,06,127,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,07,128,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,08,129,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,09,130,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,10,131,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,11,132,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,12,133,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,13,134,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,14,135,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,15,136,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,16,137,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,17,138,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,18,139,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,19,140,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,20,141,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,21,142,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,22,143,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,23,144,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,24,145,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,25,146,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,26,147,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,27,148,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,28,149,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,29,150,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,30,151,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,05,31,152,0,I,False,2022-04-21 15:05:23.395339+00:00
000,DL,,05,01,122,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,01,122,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,01,122,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,01,122,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,01,122,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,01,122,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,02,123,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,02,123,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,02,123,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,02,123,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,02,123,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,02,123,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,03,124,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,03,124,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,03,124,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,03,124,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,03,124,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,03,124,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,04,125,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,04,125,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,04,125,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,04,125,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,04,125,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,04,125,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,05,126,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,05,126,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,05,126,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,05,126,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,05,126,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,05,126,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,06,127,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,06,127,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,06,127,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,06,127,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,06,127,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,06,127,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,07,128,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,07,128,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,07,128,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,07,128,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,07,128,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,07,128,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,08,129,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,08,129,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,08,129,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,08,129,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,08,129,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,08,129,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,09,130,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,09,130,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,09,130,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,09,130,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,09,130,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,09,130,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,10,131,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,10,131,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,10,131,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,10,131,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,10,131,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,10,131,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,11,132,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,11,132,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,11,132,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,11,132,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,11,132,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,11,132,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,12,133,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,12,133,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,12,133,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,12,133,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,12,133,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,12,133,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,13,134,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,13,134,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,13,134,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,13,134,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,13,134,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,13,134,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,14,135,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,14,135,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,14,135,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,14,135,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,14,135,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,14,135,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,15,136,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,15,136,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,15,136,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,15,136,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,15,136,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,15,136,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,16,137,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,16,137,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,16,137,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,16,137,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,16,137,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,16,137,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,17,138,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,17,138,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,17,138,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,17,138,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,17,138,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,17,138,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,18,139,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,18,139,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,18,139,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,18,139,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,18,139,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,18,139,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,19,140,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,19,140,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,19,140,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,19,140,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,19,140,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,19,140,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,20,141,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,20,141,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,20,141,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,20,141,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,20,141,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,20,141,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,21,142,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,21,142,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,21,142,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,21,142,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,21,142,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,21,142,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,22,143,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,22,143,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,22,143,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,22,143,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,22,143,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,22,143,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,23,144,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,23,144,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,23,144,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,23,144,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,23,144,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,23,144,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,24,145,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,24,145,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,24,145,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,24,145,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,24,145,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,24,145,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,25,146,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,25,146,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,25,146,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,25,146,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,25,146,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,25,146,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,26,147,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,26,147,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,26,147,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,26,147,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,26,147,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,26,147,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,27,148,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,27,148,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,27,148,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,27,148,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,27,148,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,27,148,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,28,149,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,28,149,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,28,149,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,28,149,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,28,149,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,28,149,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,29,150,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,29,150,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,29,150,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,29,150,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,29,150,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,29,150,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,30,151,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,30,151,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,30,151,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,30,151,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,30,151,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,30,151,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,05,31,152,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,05,31,152,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,05,31,152,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,05,31,152,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,05,31,152,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,05,31,152,0,L,False,2022-01-31 20:43:46.193534+00:00
800,F1,0000,05,01,122,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,02,123,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,03,124,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,04,125,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,05,126,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,06,127,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,07,128,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,08,129,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,09,130,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,10,131,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,11,132,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,12,133,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,13,134,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,14,135,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,15,136,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,16,137,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,17,138,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,18,139,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,19,140,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,20,141,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,21,142,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,22,143,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,23,144,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,24,145,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,25,146,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,26,147,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,27,148,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,28,149,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,29,150,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,30,151,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,05,31,152,0,L,False,2021-12-23 14:58:49.850096+00:00
100,R1,1993,05,31,005,0,I,False,2022-04-21 15:05:23.395339+00:00
100,R1,1994,05,31,005,0,I,False,2022-04-21 15:05:23.395339+00:00
100,R1,1995,05,31,008,0,I,False,2022-04-21 15:05:23.395339+00:00
000,R1,1993,05,31,005,0,L,False,2022-01-31 20:43:46.193534+00:00
000,R1,1994,05,31,005,0,L,False,2022-01-31 20:43:46.193534+00:00
000,R1,1995,05,31,008,0,L,False,2022-01-31 20:43:46.193534+00:00
001,R1,1993,05,31,005,0,L,False,2022-01-31 20:43:46.193534+00:00
001,R1,1994,05,31,005,0,L,False,2022-01-31 20:43:46.193534+00:00
001,R1,1995,05,31,008,0,L,False,2022-01-31 20:43:46.193534+00:00
050,R1,1993,05,31,005,0,L,False,2022-01-31 20:43:46.193534+00:00
050,R1,1994,05,31,005,0,L,False,2022-01-31 20:43:46.193534+00:00
050,R1,1995,05,31,008,0,L,False,2022-01-31 20:43:46.193534+00:00
100,R1,1993,05,31,005,0,L,False,2022-01-31 20:43:46.193534+00:00
100,R1,1994,05,31,005,0,L,False,2022-01-31 20:43:46.193534+00:00
100,R1,1995,05,31,008,0,L,False,2022-01-31 20:43:46.193534+00:00
200,R1,1993,05,31,005,0,L,False,2022-01-31 20:43:46.193534+00:00
200,R1,1994,05,31,005,0,L,False,2022-01-31 20:43:46.193534+00:00
200,R1,1995,05,31,008,0,L,False,2022-01-31 20:43:46.193534+00:00
250,R1,1993,05,31,005,0,L,False,2022-01-31 20:43:46.193534+00:00
250,R1,1994,05,31,005,0,L,False,2022-01-31 20:43:46.193534+00:00
250,R1,1995,05,31,008,0,L,False,2022-01-31 20:43:46.193534+00:00
800,R1,1994,05,31,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,R1,1995,05,31,008,0,L,False,2021-12-23 14:58:49.850096+00:00
800,R1,1998,05,31,008,0,L,False,2021-12-23 14:58:49.850096+00:00
800,R1,1996,05,31,008,0,L,False,2021-12-23 14:58:49.850096+00:00
800,R1,1997,05,31,008,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2005,05,01,022,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1994,05,01,022,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2010,05,02,020,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1999,05,02,020,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2004,05,02,021,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2009,05,03,022,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1998,05,03,022,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1997,05,04,022,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2003,05,04,022,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2008,05,04,022,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2002,05,05,021,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1996,05,05,021,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2001,05,06,022,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2007,05,06,022,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1995,05,07,022,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2006,05,07,022,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2000,05,07,022,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2005,05,08,023,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1994,05,08,023,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2010,05,09,021,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1999,05,09,021,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2004,05,09,022,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2009,05,10,023,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1998,05,10,023,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2003,05,11,023,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2008,05,11,023,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1997,05,11,023,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1996,05,12,022,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2002,05,12,022,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2001,05,13,023,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2007,05,13,023,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2000,05,14,023,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2006,05,14,023,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1995,05,14,023,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2005,05,15,024,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1994,05,15,024,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2010,05,16,022,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1999,05,16,022,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2004,05,16,023,0,L,False,2021-12-23 14:58:49.850096+00:00
